Filename,Predictions
Potato___Early_blight/image (895).JPG,Potato___Early_blight
Potato___Early_blight/image (917).JPG,Potato___Early_blight
Potato___Early_blight/image (923).JPG,Potato___Early_blight
Potato___Early_blight/image (924).JPG,Potato___Early_blight
Potato___Early_blight/image (928).JPG,Potato___Early_blight
Potato___Early_blight/image (93).JPG,Potato___Early_blight
Potato___Early_blight/image (94).JPG,Potato___Early_blight
Potato___Early_blight/image (942).JPG,Potato___Early_blight
Potato___Early_blight/image (948).JPG,Potato___Early_blight
Potato___Early_blight/image (949).JPG,Potato___Early_blight
Potato___Early_blight/image (950).JPG,Potato___Early_blight
Potato___Early_blight/image (951).JPG,Potato___Early_blight
Potato___Early_blight/image (964).JPG,Potato___Early_blight
Potato___Early_blight/image (972).JPG,Potato___Early_blight
Potato___Early_blight/image (987).JPG,Potato___Early_blight
Potato___Late_blight/image (109).JPG,Potato___Late_blight
Potato___Late_blight/image (113).JPG,Potato___Late_blight
Potato___Late_blight/image (114).JPG,Potato___Early_blight
Potato___Late_blight/image (138).JPG,Potato___Late_blight
Potato___Late_blight/image (148).JPG,Potato___Late_blight
Potato___Late_blight/image (158).JPG,Potato___Late_blight
Potato___Late_blight/image (16).JPG,Potato___Late_blight
Potato___Late_blight/image (164).JPG,Potato___Late_blight
Potato___Late_blight/image (195).JPG,Potato___Late_blight
Potato___Late_blight/image (199).JPG,Potato___Late_blight
Potato___Late_blight/image (207).JPG,Potato___Late_blight
Potato___Late_blight/image (250).JPG,Potato___Late_blight
Potato___Late_blight/image (256).JPG,Potato___Late_blight
Potato___Late_blight/image (28).JPG,Potato___Late_blight
Potato___Late_blight/image (283).JPG,Potato___Late_blight
Potato___Late_blight/image (287).JPG,Potato___Late_blight
Potato___Late_blight/image (309).JPG,Potato___Late_blight
Potato___Late_blight/image (325).JPG,Potato___Late_blight
Potato___Late_blight/image (342).JPG,Potato___Early_blight
Potato___Late_blight/image (360).JPG,Potato___Late_blight
Potato___Late_blight/image (382).JPG,Potato___Late_blight
Potato___Late_blight/image (385).JPG,Potato___Late_blight
Potato___Late_blight/image (388).JPG,Potato___Late_blight
Potato___Late_blight/image (404).JPG,Potato___Late_blight
Potato___Late_blight/image (405).JPG,Potato___Late_blight
Potato___Late_blight/image (419).JPG,Potato___Late_blight
Potato___Late_blight/image (423).JPG,Potato___Late_blight
Potato___Late_blight/image (43).JPG,Potato___Late_blight
Potato___Late_blight/image (434).JPG,Potato___Late_blight
Potato___Late_blight/image (435).JPG,Potato___Late_blight
Potato___Late_blight/image (451).JPG,Potato___Late_blight
Potato___Late_blight/image (459).JPG,Potato___Late_blight
Potato___Late_blight/image (466).JPG,Potato___Late_blight
Potato___Late_blight/image (470).JPG,Potato___Late_blight
Potato___Late_blight/image (474).JPG,Potato___Late_blight
Potato___Late_blight/image (490).JPG,Potato___Late_blight
Potato___Late_blight/image (497).JPG,Potato___Late_blight
Potato___Late_blight/image (515).JPG,Potato___Late_blight
Potato___Late_blight/image (52).JPG,Potato___Late_blight
Potato___Late_blight/image (522).JPG,Potato___Late_blight
Potato___Late_blight/image (564).JPG,Potato___Late_blight
Potato___Late_blight/image (583).JPG,Potato___Late_blight
Potato___Late_blight/image (590).JPG,Potato___Late_blight
Potato___Late_blight/image (602).JPG,Potato___Late_blight
Potato___Late_blight/image (622).JPG,Potato___Late_blight
Potato___Late_blight/image (624).JPG,Potato___Late_blight
Potato___Late_blight/image (625).JPG,Potato___Late_blight
Potato___Late_blight/image (630).JPG,Potato___Late_blight
Potato___Late_blight/image (638).JPG,Potato___Late_blight
Potato___Late_blight/image (646).JPG,Potato___Late_blight
Potato___Late_blight/image (654).JPG,Potato___Late_blight
Potato___Late_blight/image (656).JPG,Potato___Late_blight
Potato___Late_blight/image (661).JPG,Potato___Late_blight
Potato___Late_blight/image (668).JPG,Potato___Late_blight
Potato___Late_blight/image (669).JPG,Potato___Late_blight
Potato___Late_blight/image (67).JPG,Potato___Late_blight
Potato___Late_blight/image (684).JPG,Potato___Late_blight
Potato___Late_blight/image (687).JPG,Potato___Late_blight
Potato___Late_blight/image (70).JPG,Potato___Late_blight
Potato___Late_blight/image (703).JPG,Potato___Late_blight
Potato___Late_blight/image (71).JPG,Potato___Late_blight
Potato___Late_blight/image (714).JPG,Potato___Early_blight
Potato___Late_blight/image (720).JPG,Potato___Late_blight
Potato___Late_blight/image (724).JPG,Potato___Late_blight
Potato___Late_blight/image (735).JPG,Potato___Late_blight
Potato___Late_blight/image (740).JPG,Potato___Late_blight
Potato___Late_blight/image (742).JPG,Potato___Late_blight
Potato___Late_blight/image (752).JPG,Potato___Late_blight
Potato___Late_blight/image (773).JPG,Potato___Late_blight
Potato___Late_blight/image (779).JPG,Potato___Late_blight
Potato___Late_blight/image (79).JPG,Potato___Late_blight
Potato___Late_blight/image (80).JPG,Potato___Late_blight
Potato___Late_blight/image (811).JPG,Potato___Late_blight
Potato___Late_blight/image (812).JPG,Potato___Late_blight
Potato___Late_blight/image (826).JPG,Potato___Late_blight
Potato___Late_blight/image (827).JPG,Potato___Late_blight
Potato___Late_blight/image (831).JPG,Potato___Late_blight
Potato___Late_blight/image (834).JPG,Potato___Late_blight
Potato___Late_blight/image (836).JPG,Potato___Late_blight
Potato___Late_blight/image (837).JPG,Potato___Late_blight
Potato___Late_blight/image (84).JPG,Potato___Late_blight
Potato___Late_blight/image (855).JPG,Potato___Late_blight
Potato___Late_blight/image (859).JPG,Potato___Late_blight
Potato___Late_blight/image (866).JPG,Potato___Late_blight
Potato___Late_blight/image (884).JPG,Potato___Late_blight
Potato___Late_blight/image (895).JPG,Potato___Late_blight
Potato___Late_blight/image (917).JPG,Potato___Late_blight
Potato___Late_blight/image (923).JPG,Potato___Late_blight
Potato___Late_blight/image (924).JPG,Potato___Late_blight
Potato___Late_blight/image (928).JPG,Potato___Late_blight
Potato___Late_blight/image (93).JPG,Potato___Late_blight
Potato___Late_blight/image (94).JPG,Potato___Late_blight
Potato___Late_blight/image (942).JPG,Potato___Late_blight
Potato___Late_blight/image (948).JPG,Potato___Late_blight
Potato___Late_blight/image (949).JPG,Potato___Late_blight
Potato___Late_blight/image (950).JPG,Potato___Late_blight
Potato___Late_blight/image (951).JPG,Potato___Late_blight
Potato___Late_blight/image (964).JPG,Potato___Late_blight
Potato___Late_blight/image (972).JPG,Potato___Late_blight
Potato___Late_blight/image (987).JPG,Potato___Late_blight
Potato___healthy/image (109).JPG,Potato___healthy
Potato___healthy/image (113).JPG,Potato___healthy
Potato___healthy/image (114).JPG,Potato___Late_blight
Potato___healthy/image (138).JPG,Potato___healthy
Potato___healthy/image (148).JPG,Potato___healthy
Potato___healthy/image (158).JPG,Potato___healthy
Potato___healthy/image (16).JPG,Potato___healthy
Potato___healthy/image (164).JPG,Potato___healthy
Potato___healthy/image (195).JPG,Potato___healthy
Potato___healthy/image (199).JPG,Potato___healthy
Potato___healthy/image (207).JPG,Potato___healthy
Potato___healthy/image (250).JPG,Potato___healthy
Potato___healthy/image (256).JPG,Potato___healthy
Potato___healthy/image (28).JPG,Potato___healthy
Potato___healthy/image (283).JPG,Potato___healthy
Potato___healthy/image (287).JPG,Potato___healthy
Potato___healthy/image (309).JPG,Soybean___healthy
Potato___healthy/image (325).JPG,Potato___healthy
Potato___healthy/image (342).JPG,Potato___healthy
Potato___healthy/image (360).JPG,Potato___healthy
Potato___healthy/image (382).JPG,Potato___healthy
Potato___healthy/image (385).JPG,Potato___healthy
Potato___healthy/image (388).JPG,Potato___healthy
Potato___healthy/image (404).JPG,Potato___healthy
Potato___healthy/image (405).JPG,Potato___healthy
Potato___healthy/image (419).JPG,Potato___healthy
Potato___healthy/image (423).JPG,Potato___healthy
Potato___healthy/image (43).JPG,Potato___healthy
Potato___healthy/image (434).JPG,Potato___healthy
Potato___healthy/image (435).JPG,Potato___healthy
Potato___healthy/image (451).JPG,Potato___healthy
Potato___healthy/image (459).JPG,Potato___healthy
Potato___healthy/image (466).JPG,Potato___healthy
Potato___healthy/image (470).JPG,Potato___healthy
Potato___healthy/image (474).JPG,Potato___healthy
Potato___healthy/image (490).JPG,Potato___healthy
Potato___healthy/image (497).JPG,Potato___healthy
Potato___healthy/image (515).JPG,Potato___healthy
Potato___healthy/image (52).JPG,Potato___healthy
Potato___healthy/image (522).JPG,Potato___healthy
Potato___healthy/image (564).JPG,Potato___healthy
Potato___healthy/image (583).JPG,Potato___healthy
Potato___healthy/image (590).JPG,Potato___healthy
Potato___healthy/image (602).JPG,Potato___healthy
Potato___healthy/image (622).JPG,Potato___healthy
Potato___healthy/image (624).JPG,Potato___healthy
Potato___healthy/image (625).JPG,Raspberry___healthy
Potato___healthy/image (630).JPG,Grape___healthy
Potato___healthy/image (638).JPG,Potato___healthy
Potato___healthy/image (646).JPG,Potato___healthy
Potato___healthy/image (654).JPG,Potato___healthy
Potato___healthy/image (656).JPG,Potato___healthy
Potato___healthy/image (661).JPG,Potato___healthy
Potato___healthy/image (668).JPG,Potato___healthy
Potato___healthy/image (669).JPG,Potato___healthy
Potato___healthy/image (67).JPG,Potato___healthy
Potato___healthy/image (684).JPG,Potato___healthy
Potato___healthy/image (687).JPG,Potato___healthy
Potato___healthy/image (70).JPG,Potato___healthy
Potato___healthy/image (703).JPG,Potato___healthy
Potato___healthy/image (71).JPG,Potato___healthy
Potato___healthy/image (714).JPG,Potato___healthy
Potato___healthy/image (720).JPG,Potato___healthy
Potato___healthy/image (724).JPG,Potato___healthy
Potato___healthy/image (735).JPG,Potato___healthy
Potato___healthy/image (740).JPG,Potato___healthy
Potato___healthy/image (742).JPG,Potato___healthy
Potato___healthy/image (752).JPG,Potato___healthy
Potato___healthy/image (773).JPG,Potato___healthy
Potato___healthy/image (779).JPG,Potato___healthy
Potato___healthy/image (79).JPG,Potato___healthy
Potato___healthy/image (80).JPG,Potato___healthy
Potato___healthy/image (811).JPG,Potato___healthy
Potato___healthy/image (812).JPG,Potato___healthy
Potato___healthy/image (826).JPG,Potato___healthy
Potato___healthy/image (827).JPG,Potato___healthy
Potato___healthy/image (831).JPG,Potato___healthy
Potato___healthy/image (834).JPG,Potato___healthy
Potato___healthy/image (836).JPG,Potato___healthy
Potato___healthy/image (837).JPG,Potato___healthy
Potato___healthy/image (84).JPG,Potato___healthy
Potato___healthy/image (855).JPG,Potato___healthy
Potato___healthy/image (859).JPG,Potato___healthy
Potato___healthy/image (866).JPG,Potato___healthy
Potato___healthy/image (884).JPG,Potato___healthy
Potato___healthy/image (895).JPG,Potato___healthy
Potato___healthy/image (917).JPG,Potato___healthy
Potato___healthy/image (923).JPG,Potato___healthy
Potato___healthy/image (924).JPG,Potato___healthy
Potato___healthy/image (928).JPG,Potato___healthy
Potato___healthy/image (93).JPG,Potato___healthy
Potato___healthy/image (94).JPG,Potato___healthy
Potato___healthy/image (942).JPG,Potato___healthy
Potato___healthy/image (948).JPG,Potato___healthy
Potato___healthy/image (949).JPG,Potato___healthy
Potato___healthy/image (950).JPG,Potato___healthy
Potato___healthy/image (951).JPG,Potato___healthy
Potato___healthy/image (964).JPG,Potato___healthy
Potato___healthy/image (972).JPG,Potato___healthy
Potato___healthy/image (987).JPG,Potato___healthy
Raspberry___healthy/image (109).JPG,Raspberry___healthy
Raspberry___healthy/image (113).JPG,Raspberry___healthy
Raspberry___healthy/image (114).JPG,Raspberry___healthy
Raspberry___healthy/image (138).JPG,Raspberry___healthy
Raspberry___healthy/image (148).JPG,Raspberry___healthy
Raspberry___healthy/image (158).JPG,Raspberry___healthy
Raspberry___healthy/image (16).JPG,Raspberry___healthy
Raspberry___healthy/image (164).JPG,Raspberry___healthy
Raspberry___healthy/image (195).JPG,Raspberry___healthy
Raspberry___healthy/image (199).JPG,Raspberry___healthy
Raspberry___healthy/image (207).JPG,Raspberry___healthy
Raspberry___healthy/image (250).JPG,Raspberry___healthy
Raspberry___healthy/image (256).JPG,Raspberry___healthy
Raspberry___healthy/image (28).JPG,Raspberry___healthy
Raspberry___healthy/image (283).JPG,Raspberry___healthy
Raspberry___healthy/image (287).JPG,Raspberry___healthy
Raspberry___healthy/image (309).JPG,Raspberry___healthy
Raspberry___healthy/image (325).JPG,Raspberry___healthy
Raspberry___healthy/image (342).JPG,Raspberry___healthy
Raspberry___healthy/image (360).JPG,Raspberry___healthy
Raspberry___healthy/image (382).JPG,Raspberry___healthy
Raspberry___healthy/image (385).JPG,Raspberry___healthy
Raspberry___healthy/image (388).JPG,Raspberry___healthy
Raspberry___healthy/image (404).JPG,Raspberry___healthy
Raspberry___healthy/image (405).JPG,Raspberry___healthy
Raspberry___healthy/image (419).JPG,Raspberry___healthy
Raspberry___healthy/image (423).JPG,Raspberry___healthy
Raspberry___healthy/image (43).JPG,Raspberry___healthy
Raspberry___healthy/image (434).JPG,Raspberry___healthy
Raspberry___healthy/image (435).JPG,Raspberry___healthy
Raspberry___healthy/image (451).JPG,Raspberry___healthy
Raspberry___healthy/image (459).JPG,Raspberry___healthy
Raspberry___healthy/image (466).JPG,Raspberry___healthy
Raspberry___healthy/image (470).JPG,Raspberry___healthy
Raspberry___healthy/image (474).JPG,Raspberry___healthy
Raspberry___healthy/image (490).JPG,Raspberry___healthy
Raspberry___healthy/image (497).JPG,Raspberry___healthy
Raspberry___healthy/image (515).JPG,Raspberry___healthy
Raspberry___healthy/image (52).JPG,Raspberry___healthy
Raspberry___healthy/image (522).JPG,Raspberry___healthy
Raspberry___healthy/image (564).JPG,Raspberry___healthy
Raspberry___healthy/image (583).JPG,Raspberry___healthy
Raspberry___healthy/image (590).JPG,Raspberry___healthy
Raspberry___healthy/image (602).JPG,Raspberry___healthy
Raspberry___healthy/image (622).JPG,Raspberry___healthy
Raspberry___healthy/image (624).JPG,Raspberry___healthy
Raspberry___healthy/image (625).JPG,Raspberry___healthy
Raspberry___healthy/image (630).JPG,Raspberry___healthy
Raspberry___healthy/image (638).JPG,Raspberry___healthy
Raspberry___healthy/image (646).JPG,Raspberry___healthy
Raspberry___healthy/image (654).JPG,Raspberry___healthy
Raspberry___healthy/image (656).JPG,Raspberry___healthy
Raspberry___healthy/image (661).JPG,Raspberry___healthy
Raspberry___healthy/image (668).JPG,Raspberry___healthy
Raspberry___healthy/image (669).JPG,Raspberry___healthy
Raspberry___healthy/image (67).JPG,Raspberry___healthy
Raspberry___healthy/image (684).JPG,Raspberry___healthy
Raspberry___healthy/image (687).JPG,Raspberry___healthy
Raspberry___healthy/image (70).JPG,Raspberry___healthy
Raspberry___healthy/image (703).JPG,Raspberry___healthy
Raspberry___healthy/image (71).JPG,Raspberry___healthy
Raspberry___healthy/image (714).JPG,Raspberry___healthy
Raspberry___healthy/image (720).JPG,Raspberry___healthy
Raspberry___healthy/image (724).JPG,Raspberry___healthy
Raspberry___healthy/image (735).JPG,Raspberry___healthy
Raspberry___healthy/image (740).JPG,Raspberry___healthy
Raspberry___healthy/image (742).JPG,Raspberry___healthy
Raspberry___healthy/image (752).JPG,Raspberry___healthy
Raspberry___healthy/image (773).JPG,Raspberry___healthy
Raspberry___healthy/image (779).JPG,Raspberry___healthy
Raspberry___healthy/image (79).JPG,Raspberry___healthy
Raspberry___healthy/image (80).JPG,Raspberry___healthy
Raspberry___healthy/image (811).JPG,Raspberry___healthy
Raspberry___healthy/image (812).JPG,Raspberry___healthy
Raspberry___healthy/image (826).JPG,Raspberry___healthy
Raspberry___healthy/image (827).JPG,Raspberry___healthy
Raspberry___healthy/image (831).JPG,Raspberry___healthy
Raspberry___healthy/image (834).JPG,Raspberry___healthy
Raspberry___healthy/image (836).JPG,Raspberry___healthy
Raspberry___healthy/image (837).JPG,Raspberry___healthy
Raspberry___healthy/image (84).JPG,Raspberry___healthy
Raspberry___healthy/image (855).JPG,Raspberry___healthy
Raspberry___healthy/image (859).JPG,Raspberry___healthy
Raspberry___healthy/image (866).JPG,Raspberry___healthy
Raspberry___healthy/image (884).JPG,Raspberry___healthy
Raspberry___healthy/image (895).JPG,Raspberry___healthy
Raspberry___healthy/image (917).JPG,Raspberry___healthy
Raspberry___healthy/image (923).JPG,Raspberry___healthy
Raspberry___healthy/image (924).JPG,Raspberry___healthy
Raspberry___healthy/image (928).JPG,Raspberry___healthy
Raspberry___healthy/image (93).JPG,Raspberry___healthy
Raspberry___healthy/image (94).JPG,Raspberry___healthy
Raspberry___healthy/image (942).JPG,Raspberry___healthy
Raspberry___healthy/image (948).JPG,Raspberry___healthy
Raspberry___healthy/image (949).JPG,Raspberry___healthy
Raspberry___healthy/image (950).JPG,Raspberry___healthy
Raspberry___healthy/image (951).JPG,Raspberry___healthy
Raspberry___healthy/image (964).JPG,Raspberry___healthy
Raspberry___healthy/image (972).JPG,Raspberry___healthy
Raspberry___healthy/image (987).JPG,Raspberry___healthy
Soybean___healthy/image (1).JPG,Soybean___healthy
Soybean___healthy/image (10).JPG,Soybean___healthy
Soybean___healthy/image (101).JPG,Soybean___healthy
Soybean___healthy/image (1014).JPG,Soybean___healthy
Soybean___healthy/image (1019).JPG,Soybean___healthy
Soybean___healthy/image (103).JPG,Soybean___healthy
Soybean___healthy/image (105).JPG,Soybean___healthy
Soybean___healthy/image (1087).JPG,Soybean___healthy
Soybean___healthy/image (1090).JPG,Soybean___healthy
Soybean___healthy/image (1093).JPG,Soybean___healthy
Soybean___healthy/image (1110).JPG,Soybean___healthy
Soybean___healthy/image (1114).JPG,Soybean___healthy
Soybean___healthy/image (1124).JPG,Soybean___healthy
Soybean___healthy/image (1127).JPG,Soybean___healthy
Soybean___healthy/image (113).JPG,Soybean___healthy
Soybean___healthy/image (1148).JPG,Soybean___healthy
Soybean___healthy/image (1151).JPG,Soybean___healthy
Soybean___healthy/image (1153).JPG,Soybean___healthy
Soybean___healthy/image (118).JPG,Soybean___healthy
Soybean___healthy/image (1180).JPG,Soybean___healthy
Soybean___healthy/image (1183).JPG,Soybean___healthy
Soybean___healthy/image (1195).JPG,Soybean___healthy
Soybean___healthy/image (12).JPG,Soybean___healthy
Soybean___healthy/image (1200).JPG,Soybean___healthy
Soybean___healthy/image (1201).JPG,Soybean___healthy
Soybean___healthy/image (1220).JPG,Soybean___healthy
Soybean___healthy/image (1223).JPG,Soybean___healthy
Soybean___healthy/image (1231).JPG,Soybean___healthy
Soybean___healthy/image (1236).JPG,Soybean___healthy
Soybean___healthy/image (1252).JPG,Soybean___healthy
